date,home_team,away_team,home_score,away_score,tournament,country,neutral,outcome
2022-09-23,Germany,Hungary,0,1,European Nations League A,Germany,False,Away Win
2022-09-23,Bosnia and Herzegovina,Montenegro,1,0,European Nations League B,Bosnia and Herzegovina,False,Home Win
2022-09-23,Estonia,Malta,2,1,European Nations League D,Estonia,False,Home Win
2022-09-23,Bulgaria,Gibraltar,5,1,European Nations League C,Bulgaria,False,Home Win
2022-09-23,Georgia,North Macedonia,2,0,European Nations League C,Georgia,False,Home Win
2022-09-23,Morocco,Chile,2,0,Friendly,Spain,True,Home Win
2022-09-23,Finland,Romania,1,1,European Nations League B,Finland,False,Draw
2022-09-23,Brazil,Ghana,3,0,Friendly,France,True,Home Win
2022-09-23,Burkina Faso,DR Congo,1,0,Friendly,Morocco,True,Home Win
2022-09-23,Ethiopia,Sudan,1,1,Friendly,Ethiopia,False,Draw
2022-09-23,Iran,Uruguay,1,0,Friendly,Austria,True,Home Win
2022-09-23,South Korea,Costa Rica,2,2,Friendly,South Korea,False,Draw
2022-09-23,Jordan,Syria,2,0,Friendly tournament,Jordan,False,Home Win
2022-09-23,Iraq,Oman,1,1,Friendly tournament,Jordan,True,Draw
2022-09-23,Ecuador,Saudi Arabia,0,0,Friendly,Spain,True,Draw
2022-09-23,Japan,United States,2,0,Friendly,Germany,True,Home Win
2022-09-23,Canada,Qatar,2,0,Friendly,Austria,True,Home Win
2022-09-23,Paraguay,United Arab Emirates,1,0,Friendly,Austria,True,Home Win
2022-09-23,Uzbekistan,Cameroon,2,0,Friendly,South Korea,True,Home Win
2022-09-23,Egypt,Niger,3,0,Friendly tournament,Egypt,False,Home Win
2022-09-23,Mali,Zambia,1,0,Friendly,Mali,False,Home Win
2022-09-23,Bahrain,Cape Verde,1,2,Friendly,Bahrain,False,Away Win
2022-09-24,Fiji,Solomon Islands,2,2,Melanesian Cup,Vanuatu,True,Draw
2022-09-24,Scotland,Ireland,2,1,European Nations League B,Scotland,False,Home Win
2022-09-24,Northern Ireland,Kosovo,2,1,European Nations League C,Northern Ireland,False,Home Win
2022-09-24,Spain,Switzerland,1,2,European Nations League A,Spain,False,Away Win
2022-09-24,Serbia,Sweden,4,1,European Nations League B,Serbia,False,Home Win
2022-09-24,Armenia,Ukraine,0,5,European Nations League B,Armenia,False,Away Win
2022-09-24,Czechia,Portugal,0,4,European Nations League A,Czechia,False,Away Win
2022-09-24,Cyprus,Greece,1,0,European Nations League C,Cyprus,False,Home Win
2022-09-24,Israel,Albania,2,1,European Nations League B,Israel,False,Home Win
2022-09-24,Grenada,St Vincent & Grenadines,1,3,Friendly,Grenada,False,Away Win
2022-09-24,Slovenia,Norway,2,1,European Nations League B,Slovenia,False,Home Win
2022-09-24,Colombia,Guatemala,4,1,Friendly,United States,True,Home Win
2022-09-24,Vanuatu,Papua New Guinea,0,1,Melanesian Cup,Vanuatu,False,Away Win
2022-09-24,Mexico,Peru,1,0,Friendly,United States,True,Home Win
2022-09-24,Senegal,Bolivia,2,0,Friendly,France,True,Home Win
2022-09-24,Indonesia,Curaçao,3,2,Friendly,Indonesia,False,Home Win
2022-09-24,India,Singapore,1,1,Friendly tournament,Vietnam,True,Draw
2022-09-24,Hong Kong,Myanmar,0,0,Friendly,Hong Kong,False,Draw
2022-09-24,Maldives,Laos,3,1,Friendly tournament,Brunei,True,Home Win
2022-09-24,South Africa,Sierra Leone,4,0,Friendly,South Africa,False,Home Win
2022-09-24,Kyrgyzstan,Russia,1,2,Friendly,Kyrgyzstan,False,Away Win
2022-09-24,Congo,Madagascar,3,3,Friendly,Morocco,True,Draw
2022-09-24,Martinique,Guinea-Bissau,1,1,Friendly,Martinique,False,Draw
2022-09-24,Ivory Coast,Togo,2,1,Friendly,France,True,Home Win
2022-09-24,Mauritania,Benin,1,0,Friendly,Morocco,True,Home Win
2022-09-24,Tanzania,Uganda,1,0,Friendly tournament,Libya,True,Home Win
2022-09-25,Luxembourg,Lithuania,1,0,European Nations League C,Luxembourg,False,Home Win
2022-09-25,Moldova,Liechtenstein,2,0,European Nations League D,Moldova,False,Home Win
2022-09-25,Slovakia,Belarus,1,1,European Nations League C,Slovakia,False,Draw
2022-09-25,Faroe Islands,Turkey,2,1,European Nations League C,Faroe Islands,False,Home Win
2022-09-25,Andorra,Latvia,1,1,European Nations League D,Andorra,False,Draw
2022-09-25,Denmark,France,2,0,European Nations League A,Denmark,False,Home Win
2022-09-25,Azerbaijan,Kazakhstan,3,0,European Nations League C,Azerbaijan,False,Home Win
2022-09-25,Austria,Croatia,1,3,European Nations League A,Austria,False,Away Win
2022-09-25,Wales,Poland,0,1,European Nations League A,Wales,False,Away Win
2022-09-25,Liberia,Niger,0,0,Friendly tournament,Egypt,True,Draw
2022-09-25,Thailand,Trinidad and Tobago,2,1,King's Cup,Thailand,False,Home Win
2022-09-25,Malaysia,Tajikistan,0,0,King's Cup,Thailand,True,Draw
2022-09-25,Netherlands,Belgium,1,0,European Nations League A,Netherlands,False,Home Win
2022-09-25,New Zealand,Australia,0,2,Friendly,New Zealand,False,Away Win
2022-09-26,San Marino,Estonia,0,4,European Nations League D,San Marino,False,Away Win
2022-09-26,North Macedonia,Bulgaria,0,1,European Nations League C,North Macedonia,False,Away Win
2022-09-26,Montenegro,Finland,0,2,European Nations League B,Montenegro,False,Away Win
2022-09-26,Gibraltar,Georgia,1,2,European Nations League C,Gibraltar,False,Away Win
2022-09-26,Hungary,Italy,0,2,European Nations League A,Hungary,False,Away Win
2022-09-26,Romania,Bosnia and Herzegovina,4,1,European Nations League B,Romania,False,Home Win
2022-09-26,Ethiopia,Sudan,2,2,Friendly,Ethiopia,False,Draw
2022-09-26,Mali,Zambia,0,0,Friendly,Mali,False,Draw
2022-09-26,Jordan,Oman,1,0,Friendly tournament,Jordan,False,Home Win
2022-09-26,Iraq,Syria,1,0,Friendly tournament,Jordan,True,Home Win
2022-09-26,England,Germany,3,3,European Nations League A,England,False,Draw
2022-09-27,Burkina Faso,Comoros,2,1,Friendly,Morocco,True,Home Win
2022-09-27,Ivory Coast,Guinea,3,1,Friendly,France,True,Home Win
2022-09-27,Mauritania,Congo,2,0,Friendly,Morocco,True,Home Win
2022-09-27,Uruguay,Canada,2,0,Friendly,Slovakia,True,Home Win
2022-09-27,Honduras,Guatemala,2,1,Friendly,United States,True,Home Win
2022-09-27,Colombia,Mexico,3,2,Friendly,United States,True,Home Win
2022-09-27,Argentina,Jamaica,3,0,Friendly,United States,True,Home Win
2022-09-27,Papua New Guinea,Fiji,1,0,Melanesian Cup,Vanuatu,True,Home Win
2022-09-27,Greece,Northern Ireland,3,1,European Nations League C,Greece,False,Home Win
2022-09-27,Morocco,Paraguay,0,0,Friendly,Spain,True,Draw
2022-09-27,Switzerland,Czechia,2,1,European Nations League A,Switzerland,False,Home Win
2022-09-27,Sweden,Slovenia,1,1,European Nations League B,Sweden,False,Draw
2022-09-27,Norway,Serbia,0,2,European Nations League B,Norway,False,Away Win
2022-09-27,Portugal,Spain,0,1,European Nations League A,Portugal,False,Away Win
2022-09-27,Ireland,Armenia,3,2,European Nations League B,Ireland,False,Home Win
2022-09-27,Malta,Israel,2,1,Friendly,Malta,False,Home Win
2022-09-27,Albania,Iceland,1,1,European Nations League B,Albania,False,Draw
2022-09-27,Kosovo,Cyprus,5,1,European Nations League C,Kosovo,False,Home Win
2022-09-27,Scotland,Ukraine,0,0,European Nations League B,Poland,True,Draw
2022-09-27,Brazil,Tunisia,5,1,Friendly,France,True,Home Win
2022-09-27,Peru,El Salvador,4,1,Friendly,United States,True,Home Win
2022-09-27,Ghana,Nicaragua,1,0,Friendly,Spain,True,Home Win
2022-09-27,Equatorial Guinea,Togo,2,2,Friendly,Morocco,True,Draw
2022-09-27,Indonesia,Curaçao,2,1,Friendly,Indonesia,False,Home Win
2022-09-27,Vietnam,India,3,0,Friendly tournament,Vietnam,False,Home Win
2022-09-27,Iran,Senegal,1,1,Friendly,Austria,True,Draw
2022-09-27,South Korea,Cameroon,1,0,Friendly,South Korea,False,Home Win
2022-09-27,Brunei,Laos,1,0,Friendly tournament,Brunei,False,Home Win
2022-09-27,Saudi Arabia,United States,0,0,Friendly,Spain,True,Draw
2022-09-27,Bahrain,Panama,0,2,Friendly,Bahrain,False,Away Win
2022-09-27,Chile,Qatar,2,2,Friendly,Austria,True,Draw
2022-09-27,Ecuador,Japan,0,0,Friendly,Germany,True,Draw
2022-09-27,Nepal,Bangladesh,3,1,Friendly,Nepal,False,Home Win
2022-09-27,Costa Rica,Uzbekistan,2,1,Friendly,South Korea,True,Home Win
2022-09-27,Egypt,Liberia,3,0,Friendly tournament,Egypt,False,Home Win
2022-09-27,South Africa,Botswana,1,0,Friendly,South Africa,False,Home Win
2022-09-27,Libya,Tanzania,2,1,Friendly tournament,Libya,False,Home Win
2022-09-27,Madagascar,Benin,3,1,Friendly,Morocco,True,Home Win
2022-09-27,DR Congo,Sierra Leone,3,0,Friendly,Morocco,True,Home Win
2022-09-27,Algeria,Nigeria,2,1,Friendly,Algeria,False,Home Win
2022-09-27,Venezuela,United Arab Emirates,4,0,Friendly,Austria,True,Home Win
2022-09-30,Fiji,Solomon Islands,1,0,Melanesian Cup,Vanuatu,True,Home Win
2022-10-01,St Vincent & Grenadines,Grenada,1,5,Friendly,St Vincent & Grenadines,False,Away Win
2022-10-13,Qatar,Nicaragua,2,1,Friendly,Spain,True,Home Win
2022-10-22,Saudi Arabia,North Macedonia,1,0,Friendly,United Arab Emirates,True,Home Win
2022-10-23,Qatar,Guatemala,2,0,Friendly,Spain,True,Home Win
2022-10-26,Albania,Saudi Arabia,1,1,Friendly,United Arab Emirates,True,Draw
2022-10-27,Qatar,Honduras,1,0,Friendly,Spain,True,Home Win
2022-10-30,Honduras,Saudi Arabia,0,0,Friendly,United Arab Emirates,True,Draw
2022-11-05,Qatar,Panama,2,1,Friendly,Spain,True,Home Win
2022-11-05,Brunei,East Timor,6,2,Southeast Asian Champ qual,Brunei,False,Home Win
2022-11-06,Saudi Arabia,Iceland,1,0,Friendly,United Arab Emirates,True,Home Win
2022-11-08,Brunei,East Timor,0,1,Southeast Asian Champ qual,Brunei,False,Away Win
2022-11-09,Mexico,Iraq,4,0,Friendly,Spain,True,Home Win
2022-11-09,Qatar,Albania,1,0,Friendly,Spain,True,Home Win
2022-11-09,Costa Rica,Nigeria,2,0,Friendly,Costa Rica,False,Home Win
2022-11-09,Cameroon,Jamaica,1,1,Friendly,Cameroon,False,Draw
2022-11-10,Iran,Nicaragua,1,0,Friendly,Iran,False,Home Win
2022-11-10,Panama,Saudi Arabia,1,1,Friendly,United Arab Emirates,True,Draw
2022-11-11,South Korea,Iceland,1,0,Friendly,South Korea,False,Home Win
2022-11-11,Bahrain,Canada,2,2,Friendly,Bahrain,False,Draw
2022-11-12,Ecuador,Iraq,0,0,Friendly,Spain,True,Draw
2022-11-15,Dominican Republic,Cuba,2,4,Friendly,Dominican Republic,False,Away Win
2022-11-15,Panama,Venezuela,2,2,Friendly,United Arab Emirates,True,Draw
2022-11-16,Gibraltar,Liechtenstein,2,0,Friendly,Gibraltar,False,Home Win
2022-11-16,Kosovo,Armenia,2,2,Friendly,Kosovo,False,Draw
2022-11-16,Czechia,Faroe Islands,5,0,Friendly,Czechia,False,Home Win
2022-11-16,Moldova,Azerbaijan,1,2,Friendly,Moldova,False,Away Win
2022-11-16,Cyprus,Bulgaria,0,2,Friendly,Cyprus,False,Away Win
2022-11-16,Lithuania,Iceland,0,0,Baltic Cup,Lithuania,False,Draw
2022-11-16,Latvia,Estonia,1,1,Baltic Cup,Latvia,False,Draw
2022-11-16,Austria,Andorra,1,0,Friendly,Spain,True,Home Win
2022-11-16,Turkey,Scotland,2,1,Friendly,Turkey,False,Home Win
2022-11-16,Peru,Paraguay,1,0,Friendly,Peru,False,Home Win
2022-11-16,Albania,Italy,1,3,Friendly,Albania,False,Away Win
2022-11-16,Sweden,Mexico,2,1,Friendly,Spain,True,Home Win
2022-11-16,Poland,Chile,1,0,Friendly,Poland,False,Home Win
2022-11-16,Nepal,Pakistan,1,0,Friendly,Nepal,False,Home Win
2022-11-16,Saudi Arabia,Croatia,0,1,Friendly,Saudi Arabia,False,Away Win
2022-11-16,Oman,Germany,0,1,Friendly,Oman,False,Away Win
2022-11-16,United Arab Emirates,Argentina,0,5,Friendly,United Arab Emirates,False,Away Win
2022-11-16,Tunisia,Iran,2,0,Friendly,Qatar,True,Home Win
2022-11-16,Ivory Coast,Burundi,4,0,Friendly,Morocco,True,Home Win
2022-11-16,Algeria,Mali,1,1,Friendly,Algeria,False,Draw
2022-11-16,Nicaragua,El Salvador,1,0,Friendly,Nicaragua,False,Home Win
2022-11-16,Uzbekistan,Kazakhstan,2,0,Friendly,Uzbekistan,False,Home Win
2022-11-17,Morocco,Georgia,3,0,Friendly,United Arab Emirates,True,Home Win
2022-11-17,Montenegro,Slovakia,2,2,Friendly,Montenegro,False,Draw
2022-11-17,Malta,Greece,2,2,Friendly,Malta,False,Draw
2022-11-17,Romania,Slovenia,1,2,Friendly,Romania,False,Away Win
2022-11-17,North Macedonia,Finland,1,1,Friendly,North Macedonia,False,Draw
2022-11-17,Ireland,Norway,1,2,Friendly,Ireland,False,Away Win
2022-11-17,Luxembourg,Hungary,2,2,Friendly,Luxembourg,False,Draw
2022-11-17,Saint Lucia,San Marino,1,1,Friendly,Saint Lucia,False,Draw
2022-11-17,Angola,Botswana,1,0,Friendly,South Africa,True,Home Win
2022-11-17,Libya,Niger,3,2,Friendly,Turkey,True,Home Win
2022-11-17,Tajikistan,Russia,0,0,Friendly,Tajikistan,False,Draw
2022-11-17,Gabon,Guinea-Bissau,3,1,Friendly,Turkey,True,Home Win
2022-11-17,Ghana,Switzerland,2,0,Friendly,United Arab Emirates,True,Home Win
2022-11-17,Portugal,Nigeria,4,0,Friendly,Portugal,False,Home Win
2022-11-17,Israel,Zambia,4,2,Friendly,Israel,False,Home Win
2022-11-17,South Africa,Mozambique,2,1,Friendly,South Africa,False,Home Win
2022-11-17,Jordan,Spain,1,3,Friendly,Jordan,False,Away Win
2022-11-17,Belarus,Syria,1,0,Friendly,United Arab Emirates,True,Home Win
2022-11-17,Canada,Japan,2,1,Friendly,United Arab Emirates,True,Home Win
2022-11-17,Rwanda,Sudan,0,0,Friendly,Rwanda,False,Draw
2022-11-18,Dominican Republic,Cuba,1,1,Friendly,Dominican Republic,False,Draw
2022-11-18,Cameroon,Panama,1,1,Friendly,United Arab Emirates,True,Draw
2022-11-18,Bahrain,Serbia,1,5,Friendly,Bahrain,False,Away Win
2022-11-18,Egypt,Belgium,2,1,Friendly,Kuwait,True,Home Win
2022-11-19,Peru,Bolivia,1,0,Friendly,Peru,False,Home Win
2022-11-19,Gibraltar,Andorra,1,0,Friendly,Gibraltar,False,Home Win
2022-11-19,Kosovo,Faroe Islands,1,1,Friendly,Kosovo,False,Draw
2022-11-19,Turkey,Czechia,2,1,Friendly,Turkey,False,Home Win
2022-11-19,Latvia,Iceland,1,1,Baltic Cup,Latvia,False,Draw
2022-11-19,Estonia,Lithuania,2,0,Baltic Cup,Estonia,False,Home Win
2022-11-19,Colombia,Paraguay,2,0,Friendly,United States,True,Home Win
2022-11-19,Albania,Armenia,2,0,Friendly,Albania,False,Home Win
2022-11-19,Guatemala,Nicaragua,3,1,Friendly,United States,True,Home Win
2022-11-19,Sweden,Algeria,2,0,Friendly,Sweden,False,Home Win
2022-11-19,Burkina Faso,Ivory Coast,2,1,Friendly,Morocco,True,Home Win
2022-11-19,Rwanda,Sudan,1,0,Friendly,Rwanda,False,Home Win
2022-11-19,United Arab Emirates,Kazakhstan,2,1,Friendly,United Arab Emirates,False,Home Win
2022-11-19,Kuwait,Lebanon,2,0,Friendly,United Arab Emirates,True,Home Win
2022-11-19,Suriname,French Guiana,1,3,Friendly,Suriname,False,Away Win
2022-11-20,North Macedonia,Azerbaijan,1,3,Friendly,North Macedonia,False,Away Win
2022-11-20,Slovenia,Montenegro,1,0,Friendly,Slovenia,False,Home Win
2022-11-20,Israel,Cyprus,2,3,Friendly,Israel,False,Away Win
2022-11-20,Malta,Ireland,0,1,Friendly,Malta,False,Away Win
2022-11-20,Moldova,Romania,0,5,Friendly,Moldova,False,Away Win
2022-11-20,Luxembourg,Bulgaria,0,0,Friendly,Luxembourg,False,Draw
2022-11-20,Norway,Finland,1,1,Friendly,Norway,False,Draw
2022-11-20,Hungary,Greece,2,1,Friendly,Hungary,False,Home Win
2022-11-20,Austria,Italy,2,0,Friendly,Austria,False,Home Win
2022-11-20,Saint Lucia,San Marino,1,0,Friendly,Saint Lucia,False,Home Win
2022-11-20,Gabon,Niger,3,1,Friendly,Turkey,True,Home Win
2022-11-20,Gambia,Guinea-Bissau,0,0,Friendly,Turkey,True,Draw
2022-11-20,South Africa,Angola,1,1,Friendly,South Africa,False,Draw
2022-11-20,Uzbekistan,Russia,0,0,Friendly,Uzbekistan,False,Draw
2022-11-20,Qatar,Ecuador,0,2,World Cup,Qatar,False,Away Win
2022-11-20,Oman,Belarus,2,0,Friendly,United Arab Emirates,True,Home Win
2022-11-20,Venezuela,Syria,2,1,Friendly,United Arab Emirates,True,Home Win
2022-11-20,Slovakia,Chile,0,0,Friendly,Slovakia,False,Draw
2022-11-21,England,Iran,6,2,World Cup,Qatar,True,Home Win
2022-11-21,Netherlands,Senegal,2,0,World Cup,Qatar,True,Home Win
2022-11-21,United States,Wales,1,1,World Cup,Qatar,True,Draw
2022-11-22,France,Australia,4,1,World Cup,Qatar,True,Home Win
2022-11-22,Saudi Arabia,Argentina,2,1,World Cup,Qatar,True,Home Win
2022-11-22,Denmark,Tunisia,0,0,World Cup,Qatar,True,Draw
2022-11-22,Mexico,Poland,0,0,World Cup,Qatar,True,Draw
2022-11-23,Spain,Costa Rica,7,0,World Cup,Qatar,True,Home Win
2022-11-23,Belgium,Canada,1,0,World Cup,Qatar,True,Home Win
2022-11-23,Japan,Germany,2,1,World Cup,Qatar,True,Home Win
2022-11-23,Croatia,Morocco,0,0,World Cup,Qatar,True,Draw
2022-11-24,South Korea,Uruguay,0,0,World Cup,Qatar,True,Draw
2022-11-24,Portugal,Ghana,3,2,World Cup,Qatar,True,Home Win
2022-11-24,Switzerland,Cameroon,1,0,World Cup,Qatar,True,Home Win
2022-11-24,Curaçao,Aruba,2,2,Friendly tournament,Curaçao,False,Draw
2022-11-24,Suriname,Bonaire,4,1,Friendly tournament,Curaçao,True,Home Win
2022-11-24,Brazil,Serbia,2,0,World Cup,Qatar,True,Home Win
2022-11-25,Iran,Wales,2,0,World Cup,Qatar,True,Home Win
2022-11-25,Qatar,Senegal,1,3,World Cup,Qatar,False,Away Win
2022-11-25,England,United States,0,0,World Cup,Qatar,True,Draw
2022-11-25,Ecuador,Netherlands,1,1,World Cup,Qatar,True,Draw
2022-11-26,Aruba,Bonaire,1,0,Friendly tournament,Curaçao,True,Home Win
2022-11-26,France,Denmark,2,1,World Cup,Qatar,True,Home Win
2022-11-26,Curaçao,Suriname,2,2,Friendly tournament,Curaçao,False,Draw
2022-11-26,Poland,Saudi Arabia,2,0,World Cup,Qatar,True,Home Win
2022-11-26,Australia,Tunisia,1,0,World Cup,Qatar,True,Home Win
2022-11-26,Argentina,Mexico,2,0,World Cup,Qatar,True,Home Win
2022-11-27,Costa Rica,Japan,1,0,World Cup,Qatar,True,Home Win
2022-11-27,Morocco,Belgium,2,0,World Cup,Qatar,True,Home Win
2022-11-27,Croatia,Canada,4,1,World Cup,Qatar,True,Home Win
2022-11-27,Germany,Spain,1,1,World Cup,Qatar,True,Draw
2022-11-28,Brazil,Switzerland,1,0,World Cup,Qatar,True,Home Win
2022-11-28,Ghana,South Korea,3,2,World Cup,Qatar,True,Home Win
2022-11-28,Cameroon,Serbia,3,3,World Cup,Qatar,True,Draw
2022-11-28,Portugal,Uruguay,2,0,World Cup,Qatar,True,Home Win
2022-11-29,Senegal,Ecuador,2,1,World Cup,Qatar,True,Home Win
2022-11-29,England,Wales,3,0,World Cup,Qatar,True,Home Win
2022-11-29,United States,Iran,1,0,World Cup,Qatar,True,Home Win
2022-11-29,Qatar,Netherlands,0,2,World Cup,Qatar,False,Away Win
2022-11-30,Tunisia,France,1,0,World Cup,Qatar,True,Home Win
2022-11-30,Argentina,Poland,2,0,World Cup,Qatar,True,Home Win
2022-11-30,Australia,Denmark,1,0,World Cup,Qatar,True,Home Win
2022-11-30,Mexico,Saudi Arabia,2,1,World Cup,Qatar,True,Home Win
2022-12-01,Japan,Spain,2,1,World Cup,Qatar,True,Home Win
2022-12-01,Morocco,Canada,2,1,World Cup,Qatar,True,Home Win
2022-12-01,Germany,Costa Rica,4,2,World Cup,Qatar,True,Home Win
2022-12-01,Belgium,Croatia,0,0,World Cup,Qatar,True,Draw
2022-12-02,South Korea,Portugal,2,1,World Cup,Qatar,True,Home Win
2022-12-02,Uruguay,Ghana,2,0,World Cup,Qatar,True,Home Win
2022-12-02,Cameroon,Brazil,1,0,World Cup,Qatar,True,Home Win
2022-12-02,Switzerland,Serbia,3,2,World Cup,Qatar,True,Home Win
2022-12-03,Argentina,Australia,2,1,World Cup,Qatar,True,Home Win
2022-12-03,Netherlands,United States,3,1,World Cup,Qatar,True,Home Win
2022-12-04,England,Senegal,3,0,World Cup,Qatar,True,Home Win
2022-12-04,France,Poland,3,1,World Cup,Qatar,True,Home Win
2022-12-05,Brazil,South Korea,4,1,World Cup,Qatar,True,Home Win
2022-12-05,Croatia,Japan,1,1,World Cup,Qatar,True,Draw
2022-12-06,Morocco,Spain,0,0,World Cup,Qatar,True,Draw
2022-12-06,Portugal,Switzerland,6,1,World Cup,Qatar,True,Home Win
2022-12-09,Malaysia,Cambodia,4,0,Friendly,Malaysia,False,Home Win
2022-12-09,Argentina,Netherlands,2,2,World Cup,Qatar,True,Draw
2022-12-09,Brazil,Croatia,1,1,World Cup,Qatar,True,Draw
2022-12-10,Morocco,Portugal,1,0,World Cup,Qatar,True,Home Win
2022-12-10,France,England,2,1,World Cup,Qatar,True,Home Win
2022-12-11,Thailand,Myanmar,6,0,Friendly,Thailand,False,Home Win
2022-12-13,Argentina,Croatia,3,0,World Cup,Qatar,True,Home Win
2022-12-14,Vietnam,Philippines,1,0,Friendly,Vietnam,False,Home Win
2022-12-14,Thailand,Taiwan,0,1,Friendly,Thailand,False,Away Win
2022-12-14,Malaysia,Maldives,3,0,Friendly,Malaysia,False,Home Win
2022-12-14,France,Morocco,2,0,World Cup,Qatar,True,Home Win
2022-12-17,Croatia,Morocco,2,1,World Cup,Qatar,True,Home Win
2022-12-17,Singapore,Maldives,3,1,Friendly,Singapore,False,Home Win
2022-12-18,Argentina,France,3,3,World Cup,Qatar,True,Draw
